132436,uncontrollable,anger,1
132656,underpaid,anger,1
132786,undesirable,anger,1
133026,unequal,anger,1
133136,unfair,anger,1
133146,unfairness,anger,1
133236,unforgiving,anger,1
133256,unfriendly,anger,1
133266,unfulfilled,anger,1
133296,ungrateful,anger,1
133326,unhappy,anger,1
133716,unjust,anger,1
133726,unjustifiable,anger,1
133746,unkind,anger,1
133776,unlawful,anger,1
133856,unlucky,anger,1
134116,unpaid,anger,1
134416,unruly,anger,1
134526,unsettled,anger,1
134676,unsympathetic,anger,1
134716,unthinkable,anger,1
134786,untoward,anger,1
134826,untrustworthy,anger,1
135056,upheaval,anger,1
135136,uprising,anger,1
135156,upset,anger,1
135346,usurp,anger,1
135356,usurped,anger,1
135686,vampire,anger,1
136066,vehement,anger,1
136186,vendetta,anger,1
136236,vengeance,anger,1
136246,vengeful,anger,1
136266,venom,anger,1
136276,venomous,anger,1
136296,vent,anger,1
136516,vermin,anger,1
136596,versus,anger,1
136786,veto,anger,1
136906,vicious,anger,1
136916,victim,anger,1
136926,victimized,anger,1
137116,villainous,anger,1
137136,vindicate,anger,1
137166,vindictive,anger,1
137206,violation,anger,1
137216,violence,anger,1
137226,violent,anger,1
137236,violently,anger,1
137366,virulence,anger,1
137706,volatility,anger,1
137896,vote,anger,1
137996,vulgarity,anger,1
138066,waffle,anger,1
138376,warden,anger,1
138416,warfare,anger,1
138426,warlike,anger,1
138486,warp,anger,1
138556,warrior,anger,1
138636,wasted,anger,1
138646,wasteful,anger,1
139286,wench,anger,1
139506,whip,anger,1
139906,willful,anger,1
139976,wimpy,anger,1
139986,wince,anger,1
140176,wireless,anger,1
140246,witch,anger,1
140256,witchcraft,anger,1
140566,wop,anger,1
140596,words,anger,1
140826,worthless,anger,1
140856,wound,anger,1
140876,wrangling,anger,1
140916,wrath,anger,1
140926,wreak,anger,1
140946,wreck,anger,1
140956,wrecked,anger,1
141016,wretch,anger,1
141046,wring,anger,1
141166,wrongdoing,anger,1
141176,wrongful,anger,1
141186,wrongly,anger,1
141426,yell,anger,1
141456,yelp,anger,1
141596,youth,anger,1
