"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617393127425,"['go', 'quarantine', 'today', 'wan', 'na', 'makeup', 'done\\', ""''"", ""''""]"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617409994755,"['like', 'feeling', 'appreciated', 'like', 'someone', 'finds', 'funny', 'really', 'like', 'someone', 'make', 'genuinely']"
"{""limit"":{""track"":12","timestamp_ms:""1584056455740""}}",
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617682636800,"['heard', 'hill', 'today']"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617628049412,"['i\\u2019m', 'taking', 'nap', 'idc', 'much', 'going', 'today', '\\ud83d\\ude2d', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617615425541,['vacant']
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617800011776,"['mtv', 'staff', 'delivering', 'food', 'families', 'today', 'thank', 'lcps2']"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617737150464,"['decided', 'wear', 'natural', 'hair', 'work', 'first', 'time', 'today', 'walked', 'older', 'yt', 'male', 'coworker', 'says\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248618018160645,"['let', ""'s"", 'election', 'today', 'swear', 'presidentbiden']"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248617930039303,"['illinois', 'today', 'request', 'vote', 'mail', 'ballot', 'takes', 'minutes']"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248618181767169,"['tomorrow', 'isn\\u2019t', 'promised', 'get', 'cheeks', 'clapped', 'today', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248618265542660,"['entrance', 'exam', 'pala', 'maya', 'akala', 'ko', 'wala', 'ako', 'lakad', 'today', 'shuta', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248618118742016,"['removal', 'alhaji', 'sanusi', 'lamido', 'sanusi', 'emir', 'kano', 'impacted', 'negatively', 'nigeria', 'former', 'emir', 'h\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248618181758982,"['thing', 'truly', 'matters', 'right']"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248618416648192,"['biden', 'always', 'surrounded', 'super-sma', 'people', 'trump', 'surrounded', 'sebastian', 'gorka']"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248618701791233,"['shit', 'stores', '\\ud83d\\ude2y\\u2019all', 'playing', 'today', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:50 +0000 2020""",id:1238248619045724160,"['cool', ""''"", 'illinois', 'needs', 'hundreds', 'thousands', 'tests', 'coronavirus', '\\u201but', 'aren\\u2019t', 'available', 'decisions', 'made\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619121278977,"['warzone', 'got', 'bit', 'annoying', 'today', 'lol', 'back', 'apex', 'kings', 'canyon', 'love', '\\u276let', 'grind', 'begin\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619389652995,"['today', 'drunk', 'can\\u2019t', 'tell', 'it\\u2019s', 'cruise', 'ship', 'movin', 'liq', 'liq', 'talkin', '\\ud83d\\ude05\\ud83d\\ude02', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619146444801,"['times', 'right', 'thing', 'hardest', 'thing', 'today', 'tough']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619293245440,"['fruits', 'labours', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619603570691,"['love', 'go', 'ever', 'fits', 'narrative', 'imagine', 'current', 'climate', 'today', 'he\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619603607553,"['pghs', 'softball', 'vs', 'jo', 'today', 'lets', 'go', 'grove', '\\ud83d\\udc9c\\ud83d\\udc9b']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619452620802,"['coronavirus', 'makes', 'accidentally', 'develop', 'universal', 'healthcare', 'actual', 'social', 'safety', 'net']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619565875200,"['make', 'go', 'viral', 'got', 'something', 'i\\u2019m', 'work', 'today', '\\ud83d\\udc4b\\ud83c\\udffd\\ud83d\\udc4b\\ud83c\\udffd']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619494518785,"['time', 'visiting', 'chorus', 'class', 'today', 'prepared', 'afine', 'showcase', 'great', 'crow\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619439984641,"['one', 'today', 'lol']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620014567426,"['dumbass', 'thought', 'could', '175lb\\u2019s', 'every', 'machine', 'amp', '23on', 'leg', 'press', 'gym', 'today', 'amp', 'legs', 'huing', '\\ud83d\\ude2d', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248619960143874,"['fly', 'af', 'esp', 'boy', 'months', 'x', 'park', 'im', 'wrk', '\\ud83d\\ude22\\ud83d\\ude22\\ud83d\\ude22\\ud83d\\ude22\\ud83d\\ude22\\ud83d\\ude22\\ud83d\\ude22\\ud83d\\ude22\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620320751617,"['should\\u2019ve', 'worn', 'birks', 'today', 'omg']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620610240514,"['amazing', 'dang', 'stream', 'today']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620471844865,"['\\ud83d\\udearetweet', 'retweet', 'retweet', '\\ud83d\\udea\\n\\n', 'confirmed', 'americans', 'receive', 'free', 'testing', 'coronavir\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620647952391,"['miles', 'today', 'worst', 'day', 'regular', 'guy\\u2013\\u201that', ""'s"", 'woke', 'with\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620765429761,"['thank', '\\u201coming', 'clutch', '\\ud83d\\ude4f', '\\n\\nwe\\u2019re', 'behind']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620434038784,"['spots', 'higher', 'yesterday', ""'re"", 'number', 'today', ""'s"", 'myx', 'daily', 'top', 'ten', '\\n\\ndi', 'ba', 'kaya', 'natin', 'pag', 'nagtutulungan', 'vo\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620866052097,"['today', 'give', 'twitter', 'ones', 'doxed', 'patriots', 'win', 'people', ""'ve"", 'helped', 'blocking', 'based', 'listening\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620811587585,"['totally', 'wondering', 'today', 'daydreaming', 'flying', 'could', 'see', 'pandora\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620647948291,"['great', 'deal', 'mummies', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621063225344,"['look', '\\n\\ntoday', '\\u201cnever', 'ever\\u201d', 'turns', 'years', 'old', '\\n\\nwhat\\u2019s', 'favorite', 'pa', 'amazing', 'song', 'vote', 'bam\\u2019s', 'prrra\\n\\n', 'g\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621029629954,['today']
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621000339457,"['0in', 'italy', 'i\\u2019m', 'going', 'sleep', 'today', 'tweeted', 'dramatic', 'situation', 'area', 'live']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248620996034561,"['great', 'deal', 'mummies', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621038059530,"['grocery', 'store', 'work', 'apparently', 'really', 'busy', 'w', 'people', 'panic', 'buying', 'today']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621168041984,"['video', 'hobi', 'inflating', 'gigantic', 'kaws', 'snoopy', 'pyjamas', 'year', 'old', 'today', '\\ud83e\\udd7a\\n']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621180624896,['folks']
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621205860353,"['cy', 'light', 'house', 'broke', 'ahjussi', 'came', 'repair\\ncy', 'boiler', 'house', 'blew', 'also', 'broken', '\\ncy', 'car', ""'s"", 'brake\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621461700609,"['0\\/10', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621352632320,"['imagine', 'she\\u2019s', 'pretty', 'nice', 'girl', 'doesn\\u2019t', 'lot', 'say\\u2026i', 'imagine', 'she\\u2019s', 'p\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621600096257,"['years', 'ago', 'today']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621579087875,"['first', 'talk', 'work', 'cancelled', 'today', 'result', 'cornoavirus', 'without', 'mention', 'whether', 'payment', 'be\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621658816512,"['days', 'ago', 'bolsonaro', 'said', 'coronavirus', 'fears', '\\u20today', 'top', 'aide', 'tested', 'positive', 'amp', 'got', 'tested', 'a\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621637799937,"['gov', 'taking', 'action', '2-weeks', 'late', 'stop', 'disaster', 'officials', 'publ\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621717553154,"['deploying', 'sanctions', 'bring', 'maduro', 'negotiating', 'table', 'today', 'sanctioned', 'russian', 'rosneft-owned', 'oil', 'firm', 'tnk\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622048907264,"['snap', 'memories', 'today', 'make', 'sad', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621985935363,"['coronavirus', '13']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621956628480,"[""n't"", 'want', 'census', 'taker', 'door', 'coronavirus', 'outbreak', 'fill', 'online', 'postcards', 'information', 'abou\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248621977546753,"['sanjay', 'gupta', 'lemon', 'read', 'cdc\\u2019s', 'coronavirus', 'testing', 'stats', 'tests', 'conducted', 'today']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622107627520,"['cases', 'jumped', 'nearly', '1\\/today']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622116024322,"['dear', 'god', '\\u2764\\ufe0f', ""'ve"", 'tried', 'best']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622132793346,"['literally', 'gc', 'today', 'dying', 'get', 'cawk', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622355025925,"['witnessed', 'funniest', 'shit', 'mccguffey', 'market', 'today', '\\ud83d\\ude02\\ud83d\\ude02\\ud83d\\ude02\\ud83d\\ude02\\ud83d\\ude0']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622438875136,"['presidentsanders', 'already', 'presidenting', ""y'all""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622640291843,"['coronavirus', 'doesn\\u2019t', 'stand']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248622929645568,"['pray', 'let', 'us', 'keep', 'playing', 'best', 'practice', 'we\\u2019ve', 'four', 'years', 'i\\u2019ve', 'coaching\\u202']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248623068020737,"['wing', 'commander', 'noman', 'akram', 'embraced', 'mayrdom', 'today', 'routine', 'exercise', '\\nmay', 'allah', 'bless', 'soul']"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248623080685578,"['today', ""'s"", 'task', 'greatawakening', 'explaining', 'friends', '\\u201who', 'get', 'information', 'msm', '\\u201that', ""'s"", '*\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:51 +0000 2020""",id:1238248623256854530,"[""'ll"", 'okay']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623340650497,"['today', 'bihday', 'want', 'inform', 'day', 'queen', 'born', 'good', 'heart', 'great', 'persona\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623315566593,"['math', 'full', 'battery', 'coronavirus', 'testing', 'costs', 'minimum', '1']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623344889856,['today']
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623479144451,"['picked', 'today', 'twitter', 'friends']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623412051969,"['better', 'late', 'never', 'israel', 'implemented', 'self-isolation', 'requirement', 'days', 'ago', 'cdnpoli', 'bcpoli', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623395217408,"['schools', 'close']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623827288064,"['understand', 'safety', 'cancelling', 'hoping', 'postponing', 'spoing', 'events', 'aren\\u2019t', 'high', 'schools']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248623713984512,"['rep.', 'katie', 'poer', 'house', 'member', 'need']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624351576066,"['many', 'athletes', 'lifelong', 'dreams', 'goals', 'crushed']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624464760838,"['district', 'posted', 'update', 'response', 'covid-1guidance', 'came', 'state', 'county', 'health', 'depam\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624435466243,"['proud', 'lbs', 'graduates']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624745844738,"['today', '2nd', 'googlerversary', 'flutterversary', '\\ud83c\\udf1f\\ud83e\\udd73\\nit', ""'s"", 'really', 'fun', '\\n\\ni', 'thankful', 'many', 'kind', 'people', 'get', 't\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624993206277,"['vs.', 'pewamo-westphalia', 'high', 'school', 'girls', 'basketball', 'live\\nyellowjackets', 'vs', 'pirates\\nlive']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625031036929,"['today\\u2019s', '\\n\\nexhale\\n\\ninhale\\n\\nexhale', '\\n\\ninhale', '\\n\\nexhale', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624871682050,"['thanks', 'see', 'announcement', 'today', 'curious', 'see', 'ftb', 'oth\\u202']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625043628032,"['costs', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624871608320,"['heejin', 'baby', 'guess', 'happened', 'today', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625135894530,"['wont', 'talk', 'anything', 'else', 'today', 'thing', 'matters']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248624901033984,"['governor', 'pueo', 'rico', 'administration', 'starts', 'broadcasting', 'also', 'english', 'citizens', 'amp', 'tourists', 'current\\u202']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625081331713,"['today', 'please', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625609887744,"['poor', 'show', 'fgates', 'today']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625639227393,"['fun', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625593032707,"['might', 'best', 'thing', 'happened']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625777643526,"['\\u064a\\u062\\u0627\\u0633\\u0644\\u0627\\u064\\u0648\\u062d\\u064a\\u0627\\u062\\u0627\\u0647\\u0644\\u064\\u062e\\u062f', '\\u0628\\u0627\\u0644\\u064enough', 'drama', 'today\\ud83d\\ude02', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625664393216,"['haven\\u2019t', 'watched', 'video']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625869934604,"['turned', '2today', 'i\\u2019m', 'looking', 'glow', 'pictures', 'exactly', 'year', 'apa']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625823768576,"['could', 'cancelled', 'student', 'debt', 'today', 'instead', 'gave', 'banks', 'trillion', 'dollars', '3minute', 'de\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625983107072,"['doh', 'repos', 'patients', 'tested', 'positive', 'covid-1died', 'today']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626067058691,"['\\ud83d\\udea8\\ud83d\\udea8\\ud83d\\udeaa', 'top', 'trump', 'official', 'today', 'committed', 'would', 'finally', 'act', 'use', 'existing', 'law', 'make', 'coronavirus', 'test\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626146680834,"['deeply', 'concerned', 'threat', 'coronavirus', 'poses', 'trump\\u2019s', 'stumbling', 'response', 'putting', 'american', 'lives', 'ec\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626234757122,"['today', 'campaign', 'decided', 'stop', 'in-person', 'events', 'canvassing', 'time', 'rely', 'grassroots', 'organizi\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625723117568,"['everyone', 'suppoed', 'amp', 'bought', 'newest', 'book\\u2014especially', 'maga', 'doctrine', 'off\\u202']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626230562817,"['addressed', 'nation', 'today', 'forgot', 'presidential', 'leadership', 'sounds', 'like']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626448748544,"[""'chair"", 'girl', 'marcella', 'zoia', 'learn', 'today', 'whether', 'punishment', 'include', 'time', 'jail']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626503254016,"['deploying', 'sanctions', 'bring', 'maduro', 'negotiating', 'table', 'today', 'sanctioned', 'russian', 'rosneft-owned', 'oil', 'firm', 'tnk\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626666852360,[]
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626469642241,"['today', 'episode', 'miami']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626671030272,"['everyone', 'watching', 'thinking', ""'ve"", 'give', 'anything', 'biden', 'take', 'today', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626490617857,"['italian', 'doctor', 'said', 'today', '\\n\\n\\u201cjust', 'don\\u2019t', 'test', 'doesn\\u2019t', 'mean', 'don\\u2019t', 'cases', 'do\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626624872450,"['today', 'episode', 'miami']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626767437827,"['flashback', 'rep.', '\\u201who', 'sponsored', 'bill', 'make', 'bible', 'state', 'book', 'tn', 'today', '\\u201once', 'defended', 'admit\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625656025088,"['cleaned', 'pm', 'today', '\\ud83e\\udd37\\ud83c\\udffd\\u200d\\u2642\\ufe0f']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248626910048258,"['grindr', 'gays', 'need', 'chill', 'got', 'called', 'racist', 'saying', '\\u201cno']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248627019055104,"['statement', 'march', '12']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248627132403712,"['great', 'theory', 'cancelled', 'flight', 'today']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248627316953090,"['absolute', 'moral', 'imperative', 'response', '\\u201as', 'government']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248625014267907,"['giving', 'remarks', 'argungu', 'agricultural', 'fair', 'today']"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248627291795456,"['check', 'child', ""'s"", 'backpacks', 'today', 'information', 'des', 'breakfast', 'classroom', 'coming', 'march', '23rd', '\\n\\nmoving', 'breakfast', 't\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:52 +0000 2020""",id:1238248627358904323,[]
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248627635728387,"[""''"", ""''"", 'epilogical\\', ""''"", 'spread', 'virus', ""''"", ""'s"", 'second', 'made-up', 'word', 'today', 'aoc', 'gave', 'us', ""''"", 'patro\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248627824406533,"['1.', 'last', 'night']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248627837026304,"[""''"", 'sweet', 'night\\', ""''"", 'going', '6pm', 'kst', 'today', ""'s"", 'exited', 'masterpiece', '\\n', 'sweetnightapproaching']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248627543445504,"['jeremy', 'corbyn', 'proposed', 'spending', '\\u00a3500billion', 'infrastructure', 'amp', 'investment', 'undo', 'last', '10yrs', 'tory', 'cuts', 'amp', 'media\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248627744780293,"['excellent', 'news', 'uk', 'pay', 'parliamentary', 'group', 'hong', 'kong', 'announced', 'new', 'evidence', 'her\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248627912523777,"['lovely', 'pups', 'iain', 'mine', 'little', 'white', 'imagine', 'muddy', 'paws', '\\ngood', 'nite', 'sweet']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628000612353,"['last', 'thing', 'want', 'life', 'undivided']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628180922375,"['woh', 'repeating', '2018']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248627753156613,"['hybrid', 'build', 'work', 'today', '\\n\\n', 'thedivision']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628134838278,"['1\\/', 'every', '1years']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628386488320,"['sounds', 'bored', 'someone', 'get', 'rid', 'white', 'men', 'power', 'refuse', 'offer', 'free', 'testing', 't\\u202']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628625555457,"['aral', 'day', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628629766145,"['tessa', 'today']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628600389632,"['nctzens', 'make', 'sure', 'tune', '10am', 'pst', 'today', 'we\\u2019ll', 'talking', 'new', 'album', '\\u2018neo', 'zo\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628449415168,"['nintendo', 'right', 'thing', 'release', 'animal', 'crossing', 'today']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628856258561,"['la', 'tasa', 'de', 'moalidad', 'del', 'coronavirus', 'se', 'eleva', 'si', 'se', 'saturan', 'los', 'sistemas', 'de', 'salud', 'mientras', 'm\\u00e1s', 'casos']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628759728130,['schools']
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628822704128,"['east', 'ave', 'summer', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248628902400000,"['every', 'time', 'opens', 'mouth', 'god', 'chokes', 'praise', 'jesus', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629372096517,"['hey', '\\n\\nput', 'phone', 'stop', 'watching', 'news', 'hour', 'today', 'take', 'walk', 'calming', 'bath', 'c\\u2026', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629493792769,"['math', 'full', 'battery', 'coronavirus', 'testing', 'costs', 'minimum', '1']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629506318338,"['watched', 'play', 'every', 'hole', 'played', 'today', 'hated', 'see', 'withdraw', 'could', 'tell', 'somet\\u202']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629468626945,"['clip', 'spreading', 'like', 'wildfire', 'mexico', 'week', 'old']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629632106496,"['take', 'dad', 'willowbrook', 'today', 'appt', 'seemed', 'business', 'usual', 'i\\u202']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629678243841,"['woke', 'scratchy', 'throat', 'don\\u2019t', 'got', 'insurance', 'i\\u2019m', 'already', 'severe', 'debt', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629737046016,"['updates', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629774749697,"['let', 'dude', 'looks', 'like', 'bizarro', 'steve', 'bannon', 'lil', 'brother', 'gave', 'evidence', 'build', 'case', 'you\\u202']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248630072590337,"['word', '\\u201ccancelled\\u201d', 'hits', 'different', 'today', '\\ud83d\\ude41', ""''""]"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248630156435457,"['another', 'day', 'lots', 'news', ""'s"", 'roundup', 'happened', 'today', 'coronavirus', 'front', 'la', '\\ud83d\\udc47', ""''""]"
"{""limit"":{""track"":13","timestamp_ms:""1584056458760""}}",
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248630391377922,"['rolling', 'new', 'mexico', 'today', '\\ud83d\\ude0e', 'heard', 'unm', 'gets', 'pretty', 'lit', 'might', 'check']"
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248630408171521,['terps']
"{""created_at"":""Thu Mar 12 23:40:53 +0000 2020""",id:1238248629632188417,"['got', 'prints', 'mail', 'today', 'annnddd', 'they\\u2019re', 'pretty', '\\ud83d\\ude2d', 'can\\u2019t', 'wait', 'fill', 'new', 'apament', 'my\\u202']"
